Wall Time, R_N_tot_ge_63, R_N_tot_le_66, R_N_b_eq_0, R_N_b_ge_1, R_N_b_ge_2, R_N_b_ge_3, Hd_x_ge_0, Hd_x_lt_0, Hd_y_ge_0, Hd_y_lt_0, FG_x_N_ge_0, FG_x_N_lt_0, FG_y_N_ge_0, FG_y_N_lt_0, abs_p_gt_theta, abs_q_gt_theta, abs_r_gt_theta, abs_R_FG_x_gt_theta, abs_R_FG_y_gt_theta, abs_R_FG_z_gt_theta, R_N_tot_eq_64
1346770505,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770506,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770507,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770508,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770509,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770510,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770511,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770512,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770513,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770514,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770515,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770516,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770517,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770518,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770519,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770520,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770521,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770522,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770523,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770524,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770525,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770526,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770527,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770528,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770529,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770530,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770531,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770532,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770533,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770534,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770535,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770536,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770537,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770538,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770539,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770540,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770541,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770542,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770543,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770544,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770545,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770546,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770547,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770548,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770549,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770550,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770551,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770552,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770553,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770554,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770555,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770556,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770557,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1
1346770558,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1
1346770559,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1
1346770560,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1
1346770561,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1
1346770562,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770563,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770564,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1
1346770565,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
1346770566,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1
1346770567,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1
1346770568,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346770569,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346770570,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346770571,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770572,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346770573,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1
1346770574,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1
1346770575,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1
1346770576,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1
1346770577,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770578,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1
1346770579,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346770580,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1
1346770581,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770582,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1
1346770583,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
1346770584,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1
1346770585,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
1346770586,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
1346770587,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
1346770588,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770589,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1
1346770590,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770591,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
1346770592,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1
1346770593,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770594,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
1346770595,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770596,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770597,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770598,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770599,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770600,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1
1346770601,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770602,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1
1346770603,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346770604,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
1346770605,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346770606,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346770607,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1
1346770608,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1
1346770609,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1
1346770610,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1
1346770611,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1
1346770612,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1
1346770613,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1
1346770614,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1
1346770615,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1
1346770616,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1
1346770617,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1
1346770618,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1
1346770619,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1
1346770620,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1
1346770621,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1
1346770622,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1
1346770623,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1
1346770624,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1
1346770625,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1
1346770626,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1
1346770627,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770628,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1
1346770629,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1
1346770630,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770631,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770632,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1
1346770633,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1
1346770634,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770635,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770636,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770637,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770638,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1
1346770639,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1
1346770640,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1
1346770641,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1
1346770642,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1
1346770643,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1
1346770644,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1
1346770645,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1
1346770646,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1
1346770647,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1
1346770648,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1
1346770649,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1
1346770650,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1
1346770651,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1
1346770652,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1346770653,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1
1346770654,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770655,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770656,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770657,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770658,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770659,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770660,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770661,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770662,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770663,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770664,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770665,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770666,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770667,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770668,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770669,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770670,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770671,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770672,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770673,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770674,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770675,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770676,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770677,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770678,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770679,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770680,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770681,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770682,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770683,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770684,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770685,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770686,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770687,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770688,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770689,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770690,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770691,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770692,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770693,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770694,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770695,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770696,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770697,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770698,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770699,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770700,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770701,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770702,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770703,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770704,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770705,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770706,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770707,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770708,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770709,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770710,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770711,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770712,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770713,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770714,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770715,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770716,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770717,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770718,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770719,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770720,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770721,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770722,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770723,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770724,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770725,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770726,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770727,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770728,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770729,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770730,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770731,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770732,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770733,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770734,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770735,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770736,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770737,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770738,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770739,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770740,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770741,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770742,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770743,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770744,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770745,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770746,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770747,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770748,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770749,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770750,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770751,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770752,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770753,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770754,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770755,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770756,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770757,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770758,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770759,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770760,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770761,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770762,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770763,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770764,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770765,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770766,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770767,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770768,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770769,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770770,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770771,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770772,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770773,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770774,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770775,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770776,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770777,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770778,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770779,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1
1346770780,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770781,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1
1346770782,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770783,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770784,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1
1346770785,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1
1346770786,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1
1346770787,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1
1346770788,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1
1346770789,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1
1346770790,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1346770791,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1
1346770792,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1
1346770793,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1
1346770794,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1
1346770795,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
1346770796,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1
