43288181,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43488667,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43694836,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43902400,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44110639,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44317725,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44522367,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44730340,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44936527,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45154220,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45360743,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45562528,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45775725,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45977272,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46190175,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46394443,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46616456,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46827411,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47035160,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47241686,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47449243,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47655315,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47862139,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48067070,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48274014,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48481857,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
